pepA	azuC	crp	melR	prpR	rhaS	mtlR	zraR	fucR	ascG	lsrD	tnaA	mtlA	fucI	hofB	trxA	yhfA	malY	kbaZ	malK	cyaR	dadX	prpE	mtlD	agp	lsrC	araA	rhaD	entD	xseA	ykgR	glgA	hofC	fiu	modA	cirA	htpG	dksA	modC	gdhA	sfsA	zraP	dsdA	zraS	fbaA	agaV	fucA	glgS	fucU	glpE
0.9828708	0.1521228	1.0183135	1.0109819	0.4788601	0.6676482	0.9929238	0.9060219	0.7787075	0.9995973	0.4851564	0.9426466	0.6056868	1.0543962	1.0219701	0.3131145	0.8951265	0.0833917	0.9434790	1.0155073	0.6994037	1.0753915	1.0394887	0.5557933	0.7910768	0.6058386	1.0413666	0.9825733	1.0351948	0.1301054	1.0131302	0.9957846	0.9482878	0.6228658	0.6814516	0.9520436	0.4546143	0.9788905	0.8856328	0.1539587	0.7154619	1.0330585	0.9471248	0.9835706	0.9667057	0.9176801	0.9520653	0.8798429	0.7393593	0.9783891
1.0393299	0.1573185	0.9525058	0.9529414	0.5133897	0.7558603	0.8583547	0.8935780	0.8339222	0.9680649	0.5558264	0.9815307	0.7081749	0.9082108	1.0369974	0.2880140	0.9582732	0.0815351	1.0202026	0.9827306	0.6929434	1.0540490	0.9491137	0.5878026	0.7979527	0.5723823	0.9990433	0.9299961	1.1011318	0.2847056	0.5019603	1.0364133	0.9356643	0.5667358	0.5840027	1.0549609	0.5051700	1.0304616	1.0643142	0.2043549	0.7272512	1.0921708	0.9631738	1.0338412	0.9954427	1.0227929	1.0076362	0.7807832	0.6862093	1.0358923
1.1048379	0.1493368	1.0138203	1.0091624	0.5655456	0.7528560	0.8495230	0.8114716	0.8259389	1.0528876	0.5508211	0.8900624	0.6575666	1.0266523	0.9781390	0.2798183	0.8689588	0.0676546	1.0196320	0.9753096	0.6645760	0.9995896	0.9728297	0.5734339	0.7850490	0.6635004	1.0852087	1.0268961	0.9384546	0.3247189	0.9840735	0.5105296	1.0244701	0.6162651	0.6543858	1.0995386	0.5118130	1.0371330	1.0529311	0.1976743	0.6800641	1.0052917	1.0874075	0.9759344	0.8319308	0.9784824	1.0042276	0.7757029	0.7687779	0.9588419
1.0193366	0.1938844	1.0833844	0.9638453	0.5526583	0.7344020	0.8894393	0.9059976	0.7831261	0.9885455	0.5209788	0.8546088	0.6401197	1.0353781	1.0496219	0.3504709	0.8285835	0.0644213	0.9932472	0.9834260	0.6405583	1.0234818	0.9987022	0.6051399	0.7918558	0.5407503	1.0382373	1.0032833	0.9359265	0.3456322	0.9169272	0.9467343	0.4234614	0.4822191	0.6242360	1.0163728	0.5773071	0.9772313	1.0098665	0.1986606	0.7059569	0.8880920	1.0454657	0.9370430	0.9007277	0.8367048	0.8847853	0.7772742	0.6591454	1.0094347
1.0282905	0.1732514	1.0445075	1.0230803	0.5084026	0.6607087	0.8810849	0.7703256	0.8064766	1.0188490	0.4964479	1.0326779	0.6993431	1.0604060	1.0739316	0.3405568	0.8952835	0.0764802	1.0028016	1.1351209	0.7023496	0.9928444	1.0619808	0.5075083	0.8223190	0.5719949	0.9270540	1.0038227	0.9569921	0.3404461	0.9757352	0.9494557	0.9454432	0.2861395	0.6200639	0.9861387	0.5465252	1.0374977	1.0064101	0.2061161	0.7135878	1.0457157	0.8622005	1.0853897	0.8567425	0.8688526	0.9734673	0.7322288	0.6866334	1.0390522
1.0871302	0.1290951	1.0985213	1.0655496	0.5272472	0.7021042	0.9124469	0.8817740	0.8446786	1.0627101	0.5344597	0.9809916	0.5820323	0.9637322	1.0756617	0.2563375	0.8172827	0.0610934	1.0027173	1.0242477	0.6775137	1.0201586	1.0526193	0.6215365	0.8363004	0.5690940	0.9986803	1.0462966	1.0462376	0.2953487	0.9155946	1.0153744	0.9361996	0.5773780	0.3368912	1.1255303	0.5454030	0.9820377	1.0265180	0.1696080	0.6758466	1.0233382	1.0574972	1.0417556	0.9243583	0.7821205	1.0628320	0.8042070	0.7448556	1.0007182
1.0559724	0.1325076	1.0144121	1.0265565	0.5373320	0.6172679	0.9092632	0.8459478	0.7717176	0.9506040	0.5043193	0.9580869	0.6242643	1.0132282	1.0652250	0.2881231	0.8537460	0.0814716	1.0269377	0.9738815	0.7614644	0.9477963	0.9267925	0.4757832	0.8214455	0.5569844	0.8952092	0.9749222	0.9367735	0.3012830	1.0318368	0.9539879	1.0841537	0.5029272	0.6867741	0.5004591	0.5077949	1.0124729	1.1023827	0.2065982	0.7422863	1.0417335	1.0292209	0.9572635	0.9092643	0.8863952	1.0567865	0.7850397	0.8191849	1.0224746
1.0355269	0.1906386	0.9363044	0.9032688	0.5473130	0.7270524	0.8218106	0.8586358	0.7491772	1.0499095	0.4919932	0.9235940	0.6355339	1.1402824	0.9591109	0.3692008	0.8815570	0.0890587	1.0702792	1.0103293	0.6875445	0.9629742	0.9875004	0.6591181	0.7433167	0.6333031	0.9672647	1.0269944	1.0236854	0.3106306	0.9771661	0.9632744	1.0083670	0.4868838	0.6046657	1.0051179	0.2544935	0.9942189	1.0201649	0.2327143	0.7143652	1.0520899	0.9301920	1.0989495	0.8347669	0.9603178	0.9929725	0.7363994	0.6852548	1.0403015
1.0658555	0.1691996	1.0128143	1.0258157	0.5441033	0.7007674	0.8477257	0.9078678	0.8515840	1.0601993	0.5208658	0.8948201	0.7173769	0.9665653	1.0483710	0.3225512	0.9821980	0.0872877	1.0062260	0.9480355	0.6312551	0.9977372	0.9737684	0.5610529	0.7771780	0.5907609	1.0068089	1.0756981	0.9941452	0.3463324	1.0438807	0.9953818	0.9857509	0.4401072	0.5765822	1.0485732	0.4790810	0.4934329	1.0755280	0.2046560	0.5906840	0.9039672	1.0557189	0.8777022	0.8671154	0.8968226	0.9601408	0.7370788	0.6624948	0.9358048
0.9525110	0.2370154	1.0632103	0.9607321	0.4470241	0.7158444	0.7918406	0.8119746	0.7003705	1.0208565	0.4298962	0.9215206	0.7115430	1.0239701	1.0119101	0.3068369	0.7939420	0.0730443	1.0490836	0.9922096	0.6276878	0.9314261	0.9742455	0.5696518	0.7259391	0.5961470	0.9282853	0.9575143	0.9427339	0.3703188	0.9038607	0.9293314	1.0018311	0.4923342	0.5674784	1.0267401	0.4678254	0.9973003	0.5082207	0.2074486	0.7231243	1.0157960	1.0195979	0.9326697	0.9065831	0.8933898	0.9662228	0.7275983	0.7233721	0.9995922
