pepA	azuC	crp	melR	prpR	rhaS	mtlR	zraR	fucR	ascG	lsrD	tnaA	mtlA	fucI	hofB	trxA	yhfA	malY	kbaZ	malK	cyaR	dadX	prpE	mtlD	agp	lsrC	araA	rhaD	entD	xseA	ykgR	glgA	hofC	fiu	modA	cirA	htpG	dksA	modC	gdhA	sfsA	zraP	dsdA	zraS	fbaA	agaV	fucA	glgS	fucU	glpE
0.9397049	0.1987867	0.9628311	0.9060202	0.5095948	0.7057447	0.8235618	0.7993684	0.7673614	1.0022773	0.4630997	0.9318992	0.6760879	1.0914598	1.0056747	0.3834496	0.8703459	0.0609007	1.0272978	0.9273798	0.3174861	1.0277018	1.1440918	0.6025486	0.7946167	0.6134025	0.8609634	0.9178244	0.9446746	0.3412319	0.9874595	1.0452656	1.0080252	0.4779436	0.6752987	0.9592600	0.5042265	0.9428757	1.0375124	0.1966451	0.6240589	1.0083907	1.0054717	1.0452153	0.8950186	0.9809119	1.0300583	0.7517699	0.7140545	1.0201607
0.9601672	0.1756240	0.9821630	0.9227183	0.4897047	0.5601515	0.8154671	0.8353983	0.7849030	0.9746753	0.4837931	0.9776564	0.6638113	0.9443260	1.1091977	0.3247294	0.8424134	0.0640048	1.0630613	1.0318974	0.7009615	0.5463838	1.1033993	0.6802998	0.8464704	0.6134543	0.9917366	0.9506643	1.0569791	0.3461211	0.8931586	0.9417725	1.0116549	0.4949150	0.6203854	0.9663043	0.5349224	1.0160067	1.1378956	0.2130342	0.7269447	1.0176405	1.0508889	1.0127600	0.8124880	0.9307771	1.0683217	0.7414938	0.7936248	1.0178883
1.1052801	0.2000838	0.9506368	1.0646653	0.5084373	0.6678102	0.7627203	0.8239793	0.7515268	0.9437364	0.4798575	1.0715023	0.6268592	1.0008639	1.1792528	0.3655811	0.8191449	0.0784350	0.8870267	0.9934338	0.7139068	0.9403736	0.6080326	0.5811258	0.7854799	0.5652548	0.9862626	0.9848079	0.9620319	0.3355693	0.9634154	0.9486441	1.0221275	0.5263816	0.5930833	0.9784899	0.4983812	1.0561544	0.8961447	0.1413183	0.7714764	0.9990478	1.0645950	1.0369545	0.9668695	1.0884563	0.9939408	0.6709285	0.7919704	0.9274272
1.0169165	0.1765007	0.9570946	1.0205890	0.5749847	0.7102353	0.8482375	0.7958228	0.7352915	1.0213102	0.4890640	0.9524586	0.6373578	0.9916303	0.9350890	0.2672952	0.8250044	0.0598118	0.8947348	0.9962649	0.7405318	1.0300785	1.0917779	0.2890893	0.8181218	0.6664345	0.9557187	0.9512378	0.9429926	0.2737898	1.0062474	1.0139910	0.8774966	0.5432065	0.5641137	0.9598311	0.4985746	1.0575195	1.0426259	0.1946086	0.6609600	1.0967954	1.0359992	0.9614030	0.9085510	0.8566285	1.0351342	0.8036584	0.7662006	1.0731611
1.0361330	0.1731210	1.0344733	1.0254728	0.4778774	0.6985936	0.8755009	1.0475843	0.8672049	1.0426756	0.5388499	1.0326682	0.5391438	0.9933376	0.9928846	0.3574974	0.8606778	0.0827191	0.9040612	1.0193040	0.8287412	0.9389639	0.9825424	0.5574184	0.4349460	0.6200245	1.0539777	0.9890795	0.8761926	0.2921198	1.0862813	1.0138093	0.9340642	0.5753810	0.5495635	1.0278023	0.4596415	1.0778597	1.0260480	0.2084204	0.6743583	1.0797495	0.8730000	1.0007564	0.8793864	0.9525555	0.8236454	0.8737902	0.8319049	1.0406407
0.9984993	0.1380272	1.0066322	1.0710988	0.4277915	0.6296572	0.8490269	0.8160921	0.8010181	0.9764580	0.4887790	1.0085388	0.6018943	0.9671251	1.0283693	0.3232181	0.8866718	0.0631101	0.9465714	0.9391053	0.6546128	0.9789724	1.0125190	0.5775190	0.8182841	0.3477083	0.9859447	0.9904917	1.0232534	0.2911338	1.0128192	0.9965315	0.9653664	0.5353183	0.6769045	1.0296990	0.4918695	1.0350771	1.0655774	0.1862415	0.6634783	0.9706100	1.1126551	1.0689970	0.9237104	0.8727016	0.9412614	0.8667906	0.7352759	1.0058314
0.9807842	0.1591777	1.0850136	1.0230889	0.5556954	0.6438285	0.9418430	0.8459561	0.7943840	0.9777001	0.5432933	0.9096857	0.7040978	1.0652263	0.9645592	0.3223348	0.9319880	0.0632034	1.0195999	1.0843129	0.6865820	0.9335984	0.9590040	0.5622803	0.9364665	0.6017781	0.6035800	0.9770545	1.0757692	0.3539530	0.8792447	0.9566459	0.9295698	0.6046780	0.6127788	1.0405767	0.4569557	1.0147809	1.0715577	0.2082616	0.7445901	1.0048505	0.9614723	0.9674204	1.0195616	0.9321057	0.9241236	0.7851449	0.6513307	1.1136427
0.9982362	0.1400056	1.0205649	1.0266595	0.5092965	0.6606801	0.8472126	0.8232224	0.8076561	1.0508815	0.5694625	0.9919880	0.5919319	0.9716433	1.0477345	0.3301567	0.8384108	0.0887876	1.0415872	1.0573621	0.7155341	1.0475494	0.9865809	0.5371170	0.7274903	0.6180504	0.9634194	0.5194199	0.9527442	0.3107167	1.0057660	0.9513308	0.9709047	0.5577958	0.5470440	0.9774061	0.4941103	1.0565412	1.0023917	0.2091668	0.6162782	1.0850834	1.0818686	0.9740588	0.9527818	0.8906412	0.9621085	0.7921820	0.7301852	1.0004941
0.9131663	0.1861329	0.9821639	0.9276904	0.4284209	0.6224515	0.9192750	0.7685610	0.8139046	0.9880660	0.5499455	0.8758968	0.5715009	1.0372735	0.9811968	0.3437342	0.9634792	0.0895532	0.9183387	1.0360475	0.6414301	1.0348183	1.0857389	0.5241441	0.7751620	0.5716154	1.0275403	1.0251567	0.6039777	0.4016530	1.0102517	0.9356592	1.0053362	0.4507977	0.5673697	0.9527206	0.5581268	0.9946816	1.0040889	0.2148904	0.5352017	1.0176053	1.1013114	0.9452235	0.8415553	0.8075253	0.9841637	0.6926255	0.7235043	1.1273242
1.0233457	0.1235812	1.0593321	1.0857814	0.4288510	0.6324701	0.8598045	0.8947478	0.7328858	1.0683479	0.5648653	0.9039153	0.5559108	1.0477047	0.9238654	0.2976024	0.8510061	0.0607966	0.9333270	1.0824025	0.7546653	1.0374268	1.0591270	0.5400320	0.7755113	0.5951732	0.9739117	0.9821295	1.0680105	0.1378782	1.1038594	1.0872881	0.9602999	0.6393950	0.6148044	1.0975192	0.5017929	0.9277598	0.9551456	0.1390147	0.8181341	0.9491236	1.0628816	0.9974541	0.9404982	0.9484967	0.9934351	0.9603413	0.8026413	0.9980370
