pepA	azuC	crp	melR	prpR	rhaS	mtlR	zraR	fucR	ascG	lsrD	tnaA	mtlA	fucI	hofB	trxA	yhfA	malY	kbaZ	malK	cyaR	dadX	prpE	mtlD	agp	lsrC	araA	rhaD	entD	xseA	ykgR	glgA	hofC	fiu	modA	cirA	htpG	dksA	modC	gdhA	sfsA	zraP	dsdA	zraS	fbaA	agaV	fucA	glgS	fucU	glpE
0.8237682	0.1500965	1.0000000	0.8874963	0.7045919	0.7406390	0.8228613	0.7479991	0.8254886	1.0000000	0.5055211	0.9828436	0.6610865	0.9998879	0.9729267	0.2614025	0.8150529	0.0216865	0.9891799	0.9969610	0.6116763	0.9708933	0.9685578	0.5134574	0.8269022	0.6909410	0.9792329	0.9231552	0.9738670	0.1621262	0.9285374	0.9623342	0.9064575	0.5648790	0.5974654	0.9845253	0.4959789	0.9305136	0.9995199	0.1516532	0.7793383	0.9673522	0.9998073	0.9582900	0.8860816	0.8581402	0.9799843	0.7240884	0.7718122	0.9977702
1.0000000	0.0923660	1.0000000	0.8871283	0.4384008	0.6701533	0.8228613	0.9532748	0.8397379	1.0000000	0.5055211	0.9827572	0.8892751	0.9865020	0.9996466	0.3098136	0.9285417	0.0239241	0.9694309	0.9962847	0.6501249	0.9708933	0.9975642	0.5134574	0.8293688	0.5977406	0.9666711	0.9231375	0.9692085	0.3055172	0.9813131	0.9623342	0.9064575	0.5713820	0.5974654	0.9997693	0.3601362	0.9305136	0.9993708	0.1931430	0.7216510	0.9999829	0.9739351	0.9983472	0.9311601	0.9436945	0.9999173	0.7240884	0.7527587	0.9934103
0.9013335	0.2533621	0.8790116	0.8844304	0.1649257	0.6375183	0.8093949	0.7963101	0.7172880	1.0000000	0.5627377	0.9514081	0.6043578	0.9863328	0.9995043	0.2775444	0.7899911	0.0293661	0.9715212	0.9847622	0.5396086	0.9964363	0.9194163	0.5006542	0.7319618	0.6755702	0.9699431	0.9230798	0.9659203	0.4204679	0.9647643	0.9674821	0.8867429	0.6661239	0.5346637	0.9995147	0.4959789	0.9880110	0.9991810	0.2587920	0.5846362	0.9999695	0.9996700	0.9978884	0.8498605	0.8238047	0.9947451	0.6029312	0.6643147	0.9967096
1.0000000	0.1500965	1.0000000	0.8871283	0.1582253	0.7620299	0.8228613	0.8590950	0.8172590	0.9801767	0.5055211	0.9884077	0.5106355	0.9864880	0.9572436	0.1153525	0.8414636	0.0236611	0.9694309	0.9881198	0.6916208	0.9983058	0.9307938	0.5134574	0.8029757	0.7300351	0.9810983	0.9231593	0.9733969	0.2030946	0.9285374	0.9623342	0.9064575	0.5389159	0.7273446	0.9845253	0.5091998	0.9305136	0.9645145	0.1931430	0.5588805	0.9169321	0.9739351	0.9591246	0.8860816	0.8581402	0.8758819	0.8034664	0.8712051	0.9934103
1.0000000	0.0856478	1.0000000	0.9469839	0.8818082	0.7546824	0.8228613	0.8302680	0.6989438	1.0000000	0.5055211	0.9548692	0.7292284	0.9863723	0.9997010	0.3098136	0.9059127	0.0255765	0.9862443	0.9974289	0.6665084	0.9978108	0.9994620	0.6998104	0.8068464	0.5855416	0.9802633	0.9704780	0.9803097	0.3055172	0.9814955	0.9623342	0.9616631	0.6288592	0.5974654	0.9845253	0.4959789	0.9305136	0.9993603	0.1931430	0.7242960	0.9169266	0.9739351	0.9589401	0.8860816	0.8581402	0.9808163	0.9105881	0.6939180	0.9934103
1.0000000	0.1947004	0.9389638	0.8859479	0.5095553	0.6544290	0.8555035	0.8085194	0.8090999	1.0000000	0.4566520	0.9532531	0.4172043	0.9864639	0.9996963	0.3262359	0.8032968	0.0795241	0.9652735	0.9867458	0.6494340	0.9700305	0.9801656	0.5233029	0.7755634	0.5728381	0.9627395	0.9999251	0.9765048	0.3584286	0.9233654	0.9843989	0.9445969	0.6052534	0.5670902	0.9844580	0.4959789	0.9846894	0.9654723	0.0761447	0.6814485	0.9729514	0.9738160	0.9585173	0.8696008	0.8425844	0.8982839	0.7253882	0.7245518	0.9972605
0.7609588	0.1593377	0.9857221	0.9950447	0.2727986	0.7278669	0.8682110	0.8134607	0.6954392	1.0000000	0.5658098	0.9856665	0.6537075	0.9997523	0.9997216	0.2018864	0.9319454	0.0738779	0.9685441	0.9878430	0.7971782	0.9707198	0.9396649	0.5765696	0.7792422	0.5402045	0.9787259	0.9999639	0.9463093	0.3169913	0.9807778	0.9805647	0.9582523	0.5304820	0.5905946	0.9845109	0.4712149	0.9574564	0.9993147	0.0381644	0.5472122	0.9169269	0.9997613	0.9973629	0.9341372	0.9613606	0.9994046	0.8204455	0.6889376	0.9979149
1.0000000	0.1500965	1.0000000	0.9952512	0.3589956	0.6964965	0.9354145	0.8738306	0.8314099	0.9387741	0.6060789	0.9565246	0.4430020	0.9998648	0.9572436	0.3098136	0.8787570	0.0148064	0.9822948	0.9881198	0.7314544	0.9984965	0.9973346	0.4469964	0.7714569	0.5933560	0.9666711	0.9999557	0.9706880	0.2431427	0.9804439	0.9623342	0.9688482	0.5389159	0.8150818	0.9997495	0.5376328	0.9305136	0.9993980	0.1931430	0.6927846	0.9169345	0.9739351	0.9592119	0.8860816	0.8581402	0.9998239	0.8579971	0.7498712	0.9934103
1.0000000	0.3452316	0.8083384	0.9924993	0.5237959	0.8413756	0.8612490	0.8530754	0.6997550	0.7927568	0.4686059	0.9789220	0.6083097	0.9862481	0.9995425	0.3389439	0.8847874	0.0464856	0.9520911	0.9811049	0.4905127	0.9664643	0.9963115	0.4839923	0.7384784	0.6068442	0.9505477	0.9972428	0.9576624	0.3951223	0.9071803	0.9539838	0.9337178	0.4143497	0.4930270	0.9842399	0.6453236	0.9049252	0.9988110	0.2671533	0.5844802	0.9999792	0.9733451	0.9971027	0.8208454	0.9343863	0.9732066	0.5123333	0.6192098	0.9959328
1.0000000	0.1101853	1.0000000	0.8871480	0.4666500	0.6701533	0.8671079	0.7749492	0.8776457	1.0000000	0.5055211	0.9548697	0.6408197	0.9865218	0.9572440	0.2678396	0.8150540	0.0723697	0.9694327	0.9881199	0.7457001	0.9982785	0.9437069	0.4865229	0.8573618	0.5437367	0.9666724	0.9231375	0.9468403	0.1979940	0.9833532	0.9623423	0.9744564	0.5613685	0.6903282	0.9845253	0.4959790	0.9898348	0.9733273	0.1280887	0.7120572	0.9999507	0.9739394	0.9974433	0.8860833	0.8581530	0.9794134	0.7240884	0.7859863	0.9977228
