pepA	azuC	crp	melR	prpR	rhaS	mtlR	zraR	fucR	ascG	lsrD	tnaA	mtlA	fucI	hofB	trxA	yhfA	malY	kbaZ	malK	cyaR	dadX	prpE	mtlD	agp	lsrC	araA	rhaD	entD	xseA	ykgR	glgA	hofC	fiu	modA	cirA	htpG	dksA	modC	gdhA	sfsA	zraP	dsdA	zraS	fbaA	agaV	fucA	glgS	fucU	glpE
0.7473328	0.0840482	0.7946172	0.6337726	0.3718570	0.3903621	0.5814334	0.5236117	0.6939079	0.8227927	0.3831375	0.7111060	0.5867627	0.6000643	0.8790779	0.2600126	0.7245182	0.0593002	0.6872530	0.6290179	0.4655013	0.7580719	0.6925949	0.4926626	0.6287655	0.3783403	0.6104825	0.7548506	0.8180163	0.2308771	0.4179463	0.7729905	0.7385459	0.4078551	0.4909417	0.8425919	0.4399286	0.6756092	0.7872752	0.1166180	0.4122398	0.8504570	0.7693581	0.8033814	0.7210151	0.8736124	0.6405448	0.5467814	0.6256205	0.7633809
0.7175788	0.1341704	0.8522286	0.7404485	0.3264767	0.4722928	0.6579979	0.6295394	0.6633908	0.5495698	0.4543572	0.8356294	0.4329265	0.6694187	0.8092120	0.2320132	0.5726154	0.0425357	0.9826003	0.6119166	0.4594441	0.5659024	0.6533275	0.5815860	0.6176023	0.3901154	0.7004487	0.6667374	0.7188517	0.2171551	0.7874418	0.3742548	0.8233352	0.3603040	0.4851556	0.7102220	0.3082247	0.7786700	0.8634741	0.0884248	0.5402373	0.8392189	0.8220034	0.7477853	0.5866327	0.6688908	0.6845392	0.6400042	0.4995658	0.7278609
0.6051145	0.1719963	0.6845403	0.6016897	0.3691155	0.5208208	0.5453056	0.5528677	0.4985664	0.6147506	0.3715027	0.6444359	0.5057156	0.6618776	0.7314362	0.2058085	0.5856710	0.0424863	0.7256092	0.6980846	0.3767815	0.8598681	0.6825933	0.5217236	0.5139209	0.5009849	0.6634286	0.6948711	0.6375796	0.2977591	0.6760427	0.7109596	0.3512187	0.4072725	0.4640966	0.7817833	0.3694249	0.8710296	0.8039704	0.1725868	0.5193503	0.5507736	0.7294507	0.8311257	0.6386510	0.6275526	0.6804470	0.6089658	0.4395463	0.8981082
0.6725132	0.1416395	0.8420244	0.7441133	0.4100552	0.4194316	0.6429725	0.6406775	0.6702312	0.6956521	0.2702669	0.7485967	0.4172799	0.7605626	0.8814168	0.2024307	0.5982280	0.1221076	0.6760403	0.6835374	0.4144252	0.6574635	0.7219690	0.4463349	0.6143235	0.3748395	0.6246044	0.6634777	0.7631514	0.2797041	0.6834165	0.5456505	0.6061967	0.2364174	0.4676946	0.6293341	0.3865047	0.8029100	0.6707717	0.1586651	0.5736930	0.8555454	0.6733999	0.6738111	0.7996768	0.5918939	0.6988456	0.4448161	0.4710200	0.7265789
0.9416983	0.1295984	0.7359827	0.8334409	0.3676216	0.4655296	0.7536966	0.6118711	0.5792262	0.6867882	0.3853502	0.6816040	0.3791330	0.6130467	0.7956097	0.1202545	0.6064863	0.0570973	0.6675109	0.7674703	0.4376766	0.7934536	0.8734080	0.4058752	0.6174750	0.4227493	0.8736063	0.7249075	0.7183542	0.1856499	0.7373667	0.7761915	0.6944952	0.4907517	0.1832152	0.8370101	0.3641032	0.8722505	0.7567281	0.1305317	0.5286624	0.7400697	0.8114953	0.7889280	0.7538647	0.6865430	0.6960701	0.5720167	0.6515967	0.6744583
0.7882038	0.0567136	0.7436484	0.7853469	0.3183487	0.4420236	0.6922003	0.6219232	0.6608399	0.6823127	0.3067344	0.7724613	0.5489033	0.7328032	0.8140601	0.2147670	0.5328432	0.0671484	0.6951016	0.6927669	0.6296452	0.6889390	0.6758040	0.3707721	0.6360446	0.3892268	0.6192708	0.7016513	0.7768261	0.1891592	0.7607942	0.7465963	0.8708929	0.3677437	0.4390826	0.3961895	0.4348957	0.7451406	0.8546834	0.1254560	0.4578385	0.7071542	0.6986105	0.8517397	0.5769890	0.6191022	0.8017758	0.5949156	0.4582879	0.7861151
0.6506461	0.1331495	0.6682108	0.7356826	0.3686327	0.4994967	0.5330334	0.5995678	0.5032585	0.6871984	0.3530019	0.6884204	0.4302271	0.7056952	0.6395861	0.3761734	0.6870730	0.0877994	0.8002291	0.7425404	0.4932358	0.6263035	0.7443095	0.4686441	0.4770482	0.4706439	0.6481737	0.7906860	0.6843516	0.2929866	0.6682894	0.7933882	0.8305231	0.3255453	0.4770695	0.8317983	0.1667753	0.7412603	0.8738869	0.1745161	0.4199750	0.6511117	0.7856390	0.8445304	0.6420293	0.6703020	0.7373311	0.5068367	0.5691177	0.7474879
0.6919045	0.1955923	0.7259305	0.7549894	0.3999755	0.5440840	0.5918645	0.7730662	0.5553421	0.7680242	0.4254292	0.6610641	0.5410635	0.6819350	0.7949381	0.2296395	0.7587675	0.0615681	0.7397266	0.6815138	0.4682018	0.6767937	0.7903476	0.4773932	0.6412587	0.3789562	0.7243103	0.7315281	0.6990084	0.3229456	0.7511299	0.7359490	0.6672406	0.3485856	0.4534328	0.7906405	0.3916000	0.3177545	0.7633307	0.1599940	0.4698855	0.8530909	0.7657579	0.7167175	0.6283427	0.6619913	0.7691983	0.5380050	0.4413362	0.7154786
0.7176825	0.1895457	0.7334030	0.7667504	0.3562815	0.5459982	0.6251801	0.6943979	0.5056939	0.8644606	0.2927511	0.6534875	0.5591476	0.8058617	0.6608443	0.2424755	0.5839296	0.1029703	0.7277950	0.7321133	0.4402939	0.7112112	0.7793813	0.3565400	0.4737208	0.3739301	0.8895773	0.6904947	0.7573615	0.3407066	0.6762520	0.7410119	0.6088172	0.3892788	0.3925046	0.8436737	0.3703236	0.6912629	0.3277746	0.1804569	0.5371796	0.7841442	0.8228550	0.6550845	0.7063017	0.6619404	0.6960411	0.6348847	0.4416111	0.5913210
0.8353995	0.1318646	0.8090915	0.5997925	0.3697206	0.4401692	0.6172164	0.5778434	0.5454747	0.6958126	0.3706294	0.6883996	0.4987167	0.6939728	0.8533689	0.2316964	0.7297156	0.0500569	0.6844328	0.7657560	0.4302577	0.7089737	0.6838973	0.3779765	0.6006533	0.5391979	0.6552179	0.8262095	0.5956503	0.2271868	0.7146828	0.8219099	0.7748298	0.3192024	0.4429337	0.7527360	0.3447446	0.7493525	0.6080309	0.0555601	0.3974144	0.8384633	0.7914171	0.7039350	0.5783300	0.7089209	0.8130286	0.5497965	0.5416395	0.7076264
0.8578366	0.2015205	0.7000453	0.6978414	0.3973608	0.5076725	0.5191696	0.6108096	0.6066466	0.7855115	0.2739673	0.5700169	0.4871712	0.7921484	0.8577716	0.1629562	0.6972063	0.0592415	0.7052308	0.5931664	0.5039224	0.7541292	0.7366078	0.4202187	0.5222819	0.4309047	0.7123121	0.5868076	0.7954507	0.3070592	0.6645035	0.6556700	0.5195564	0.3423120	0.3962293	0.6907133	0.3790177	0.7842977	0.6978003	0.1292243	0.2269735	0.6861735	0.8134382	0.6428184	0.4751102	0.6917109	0.8262784	0.6032196	0.6129323	0.8296805
