pepA	azuC	crp	melR	prpR	rhaS	mtlR	zraR	fucR	ascG	lsrD	tnaA	mtlA	fucI	hofB	trxA	yhfA	malY	kbaZ	malK	cyaR	dadX	prpE	mtlD	agp	lsrC	araA	rhaD	entD	xseA	ykgR	glgA	hofC	fiu	modA	cirA	htpG	dksA	modC	gdhA	sfsA	zraP	dsdA	zraS	fbaA	agaV	fucA	glgS	fucU	glpE
1.1375293	0.0976851	1.0378355	0.9575358	0.1743050	0.6227310	0.9282322	0.8013638	0.7433243	1.0693550	0.6131910	1.0362086	0.8683549	0.9763560	1.0066818	0.2944275	0.8874106	0.0711682	0.9793376	1.0544315	0.6802611	1.0121604	1.0298160	0.5870810	0.7911692	0.6240301	1.0020820	0.9090660	1.0311508	0.2881527	0.9821686	0.9873831	0.9956542	0.5561605	0.6958298	0.9137304	0.4219405	0.9348285	1.0829600	0.2417830	0.5407486	0.9772940	0.9627918	1.0947514	0.8230246	0.8828399	0.9742980	0.7938660	0.7782900	1.0205314
0.9096385	0.3346226	0.8040841	0.7898470	0.5196821	0.6247076	0.7191163	0.8066583	0.7044738	1.0105298	0.5762915	0.9838368	0.9308653	0.9191476	0.9333276	0.4481445	0.7785533	0.1244371	1.0585285	1.0489182	0.4447974	1.0319746	0.9151450	0.7847232	0.7099636	0.5422015	1.0619856	0.8772580	0.9362895	0.5622513	0.9679475	0.9816308	0.9007977	0.6815497	0.4940745	1.0102604	0.3630666	0.8025268	0.8416464	0.3666426	0.6200242	0.9800831	1.0401198	0.9930723	0.8208584	0.7637331	1.0720438	0.6458862	0.6378312	1.0833005
0.9630512	0.1054815	1.0931749	1.0675774	0.7768965	0.8156507	0.9736726	0.7679020	0.7309780	0.6244057	0.5652548	0.9889257	0.9696079	1.1328572	1.1251658	0.2484747	0.7823970	0.0225605	0.8956029	1.0907431	0.7329796	0.9569593	0.9427770	0.5367981	0.8149366	0.6345075	1.0709902	0.9118009	0.9393839	0.2703926	0.9967519	0.9457326	0.9632806	0.5809047	0.6324808	1.0265717	0.5961657	1.0445940	0.9832813	0.0879598	0.6184332	1.0037456	0.9776998	0.9740143	0.9052905	0.8774803	0.9933435	0.8739799	0.6283337	1.0070196
1.0291424	0.0955656	0.9269516	0.9605573	0.4264356	0.6362705	0.8316089	0.7593079	0.6650806	0.7097694	0.5003467	0.9180907	0.1010484	1.0300566	1.0774138	0.3152130	0.8824178	0.0382969	0.9796262	1.0751340	0.6749886	1.0987168	1.0635721	0.6346800	0.8398223	0.7571782	0.9997284	0.9995855	0.8722210	0.2564258	0.9411897	0.9945339	0.9802166	0.6814743	0.5746303	0.9778511	0.5801075	0.9910572	0.9775073	0.2402770	0.7750036	1.0670403	1.0171764	0.9419713	1.0663651	0.9557249	0.9439691	0.6943472	0.6854218	1.0783784
1.0068022	0.5198602	0.7719400	1.1777809	0.6799685	0.6293347	0.6773611	0.5867022	0.9068885	0.7505829	0.4220385	1.0292261	0.8123372	1.1556236	1.0362719	0.3343976	0.8980597	0.1579079	0.9495465	0.9086930	0.4642021	0.9083452	0.9333896	0.5078075	0.7401203	0.4626631	0.9694960	0.9751184	0.8800725	0.6401173	0.8661026	1.0158443	0.9449732	0.3623275	0.6143084	0.9273557	0.6918009	0.8416298	0.9865829	0.4365536	0.3706864	1.0767611	1.0426597	0.9661657	0.7290918	0.9355298	0.9794663	0.4641018	0.6837035	0.9877606
0.5403699	0.6153594	0.6503673	0.9681551	0.7988187	0.5855007	0.9311277	0.7923806	0.7769936	0.8449054	0.5461401	0.9613931	0.6630021	0.9847034	0.9968235	0.5023734	0.6651323	0.0767202	0.9021518	0.9349586	0.5071086	0.9248749	0.9206739	0.4016278	0.7741430	0.4629719	0.9428345	1.0768711	0.9215541	0.6142956	1.0179334	0.9369846	0.8275646	0.4357327	0.4469686	1.0169744	0.7089214	0.8427767	0.9496384	0.4394155	0.3888530	0.9522282	1.0770986	0.9828212	0.6514811	0.6314703	0.9719458	0.4134618	0.5890370	1.0020265
0.8808844	0.2354756	0.8665311	0.9444516	0.4075212	0.6949170	0.8746566	0.8583145	0.6749754	1.1271212	0.5863447	0.9215421	1.0863086	0.9971148	0.9551469	0.3419186	0.8227604	0.0900817	1.0011934	0.8984354	0.7935024	0.9570123	0.9285549	0.5026823	0.7283020	0.5659216	1.0625336	0.9629671	0.8923304	0.4194486	0.9436274	1.0493838	0.8411008	0.4755880	0.5327923	1.0539520	0.4461129	0.9454966	0.9714109	0.2448969	0.6816445	0.9412461	0.7983551	0.9164092	0.8672857	0.8446234	1.0099652	0.6052351	0.5897193	0.9531222
1.0344693	0.2022192	1.0353439	0.9637466	0.5755916	0.6838014	0.9382471	0.6762592	0.6457268	1.0815626	0.5053783	0.9038188	0.4118688	1.0605345	0.9125531	0.2231586	0.7962351	0.0896951	1.0877667	0.9917473	0.6580127	0.9021309	0.9603055	0.6487386	0.7192611	0.5168787	0.9626916	0.9946855	0.9396073	0.3606364	0.9060548	1.0459788	0.9717071	0.5271398	0.6629182	1.0158229	0.4817997	0.9771383	0.9754804	0.2445893	0.5867272	1.0441036	0.9903805	0.9746284	0.9373033	0.8503578	0.9182211	0.8675972	0.7068079	0.9631085
0.5872595	0.0909019	1.0188044	0.9040978	0.3932546	0.6980609	0.8251596	0.9496940	0.9234690	0.9333937	0.6449825	0.9092276	0.8591372	1.0996702	0.9400899	0.2923575	0.9814846	0.0820965	0.9909809	0.9628185	0.7354365	0.9985762	1.0348342	0.6846655	0.7301835	0.5621988	1.0256347	0.9222322	0.9752593	0.2884863	1.1139878	0.9719667	0.9380403	0.5941074	0.8453095	0.9500448	0.3639523	1.0488367	0.9838415	0.1302628	0.7880514	0.9095764	1.0279743	1.0536667	0.9606367	0.8585576	1.0270641	0.7957797	0.9423732	1.0597018
0.9924167	0.1346891	1.0036380	0.8908323	0.7423232	0.7412270	0.8553294	0.7374819	0.8394442	1.0578130	0.5030421	0.9917215	0.6171218	1.0376518	0.9207338	0.2721698	0.8031197	0.0254080	1.0015487	1.0934682	0.6559266	1.1243355	1.0485856	0.5380818	0.9038750	0.7010160	1.0666149	0.9847361	1.1360877	0.1073112	0.9351439	0.8911201	0.9408092	0.6286566	0.6728673	0.9269003	0.4634417	0.8971671	1.0231446	0.1348398	0.8030217	1.0062602	1.0294759	0.9047902	0.8952523	0.8636105	1.0381759	0.8315275	0.7237205	0.9953100
