pepA	azuC	crp	melR	prpR	rhaS	mtlR	zraR	fucR	ascG	lsrD	tnaA	mtlA	fucI	hofB	trxA	yhfA	malY	kbaZ	malK	cyaR	dadX	prpE	mtlD	agp	lsrC	araA	rhaD	entD	xseA	ykgR	glgA	hofC	fiu	modA	cirA	htpG	dksA	modC	gdhA	sfsA	zraP	dsdA	zraS	fbaA	agaV	fucA	glgS	fucU	glpE
1.0268184	0.2341613	0.9913047	1.0598986	0.5177119	0.7098151	0.7903808	0.7541799	0.7552177	1.0176404	0.3692966	1.0681591	0.6760824	1.1164196	1.0611765	0.2679692	0.8755761	0.0713767	1.0076469	0.9928483	0.7384602	1.0430647	1.0457288	0.5829599	0.7098821	0.5893737	1.0515878	1.0718258	1.0249402	0.3657319	0.0000000	1.0661913	0.8874196	0.4641830	0.5100492	1.0203637	0.4413367	0.9794087	0.9560063	0.2357506	0.6539711	1.0228324	1.0722637	1.1077084	0.8009645	0.9488611	1.0010434	0.6614143	0.7612560	1.0305283
1.0656298	0.1051667	1.1082456	1.0776373	0.5161088	0.7658726	0.9104490	0.8956216	0.7822459	1.0096629	0.5178137	1.0345517	0.6202458	0.9819400	1.0600247	0.2675464	0.8835833	0.0896004	1.0589737	1.0044618	0.6746653	1.0429758	0.9560722	0.5324125	0.8052401	0.5431985	1.0303070	1.0715780	0.9518532	0.3197676	0.9674011	0.0000000	0.9638275	0.5415486	0.6754634	0.9337511	0.5375975	1.1386636	1.0463438	0.1829875	0.7192427	0.9973966	0.9914901	0.9548627	0.9371336	0.9151996	0.9473098	0.7727584	0.7107715	1.0045046
0.9718658	0.1703391	1.0791428	0.9784347	0.5894450	0.7132544	0.8569396	0.7214506	0.8620301	1.0941476	0.5202077	1.0126222	0.6085463	1.0801491	0.9229683	0.3117922	0.8156378	0.1082751	0.9860433	0.9903404	0.6671721	0.9774736	0.9846172	0.4538675	0.7653798	0.5678729	0.9843441	0.9880090	0.9743060	0.2920541	1.0413034	0.9312868	0.0000000	0.6202324	0.6318904	0.9325298	0.5726910	0.9857774	0.9507497	0.2069142	0.7399902	1.0231132	1.1591440	0.9308930	0.8442250	0.9972495	0.9264636	0.8258284	0.6859866	1.0419794
1.0429287	0.1716529	1.0439094	0.9981558	0.4415410	0.6886513	0.7945771	0.8484605	0.8125428	0.9614649	0.4450907	0.9506900	0.6968972	1.0620721	0.9779824	0.3351610	0.8913900	0.1139348	0.9037612	0.9285832	0.6531951	1.0522527	1.0095928	0.5602380	0.8834741	0.5752382	0.9208849	0.9892597	0.9396573	0.3529091	0.9752705	0.9583155	0.9196381	0.0000000	0.5900112	1.0131405	0.5161185	1.1041732	1.0185791	0.2013148	0.6824814	0.9776982	1.0420856	1.0676560	0.8756737	1.0290718	0.9706728	0.8187694	0.7715462	0.9631418
0.9979953	0.1282287	1.0217741	0.9932454	0.5139048	0.6866407	0.8319464	0.8067870	0.8558695	1.0384400	0.5015566	0.9593970	0.7525817	1.0531846	0.9080132	0.3139841	0.9601904	0.0483843	0.9920237	1.0061134	0.7393104	0.9243429	0.9540341	0.4898570	0.7213680	0.5453119	0.9509954	1.0043364	1.0346005	0.3168995	0.9178640	1.0610559	0.9888840	0.5609225	0.0000000	0.9645545	0.4630325	0.9758891	0.9838150	0.1098733	0.6723532	0.8945955	1.0876343	1.1058504	0.9159071	0.9710783	0.9424986	0.7100836	0.6856934	0.9360943
0.9549063	0.1114300	1.0456613	0.9788203	0.4521998	0.7208982	0.8596436	0.8615990	0.8747252	1.0295379	0.5663358	0.9240257	0.5843219	1.0643889	0.9878817	0.2936139	0.7859432	0.0574219	1.0753213	1.0268166	0.7666359	1.0468700	0.9182770	0.4948564	0.7689113	0.5976962	1.0652632	1.1008086	1.1003360	0.2574798	0.9838695	1.0537454	0.9170622	0.6337624	0.6108755	0.0000000	0.4855549	1.0782445	0.9789851	0.1743610	0.7364093	1.0351917	1.1571073	1.0943665	0.9380019	0.9842969	1.0702053	0.7811477	0.7310436	1.0382745
1.0152468	0.1615520	1.0624257	0.9508681	0.4911677	0.7569060	0.9218064	0.9258685	0.8877349	0.9651984	0.7052940	1.1606391	0.6614504	0.9347469	1.0414452	0.3097908	0.8816154	0.0626654	0.9025146	1.0283784	0.7515757	1.0447506	0.9645517	0.4454249	0.8814675	0.5687896	0.9806393	1.0481395	0.9522833	0.2649419	1.0382220	0.9405873	0.9693786	0.6263114	0.5780090	0.9049900	0.0000000	0.9895397	1.0831829	0.1446827	0.7202052	1.0030174	0.9938443	1.0918513	0.8854339	0.9002467	0.8873880	0.8167199	0.7515679	0.9600764
0.9502663	0.1377279	1.0146348	1.0345987	0.5826670	0.7003640	0.8499097	0.9818205	0.8837643	1.0309081	0.5840384	0.9626350	0.6912266	1.1797838	1.0497239	0.3101575	0.9170081	0.0871638	0.9125110	0.9834797	0.6584474	1.0441280	0.9672218	0.6061878	0.7528907	0.6577255	1.0357622	1.0631070	1.0244419	0.3059615	0.9970040	0.9585466	1.0997214	0.5602120	0.6368528	1.0638339	0.5013571	0.0016210	1.0195762	0.1733985	0.8081137	1.0393920	1.0043821	1.0015819	0.8779330	0.8563808	0.9300104	0.7553501	0.6963869	1.0146417
0.8893583	0.1893352	0.9988266	0.9897514	0.5052761	0.7438974	0.8329503	0.7957397	0.7741874	0.9039407	0.5165973	0.9802708	0.7127653	1.0945465	0.9702005	0.2858898	0.8084205	0.0804163	0.9381053	1.0509995	0.6628399	0.9666580	0.9587233	0.5529340	0.8040804	0.5971416	1.0466555	0.9821408	1.0580188	0.2781727	1.0259168	1.1007353	0.9917851	0.5337203	0.6662690	0.9625458	0.4410271	1.0558365	0.0000000	0.2283593	0.7224601	0.9902049	1.0413989	0.8653858	1.0223417	0.8583814	0.9342178	0.8554623	0.7316156	1.0226553
0.9682515	0.1298261	1.0026121	1.0968984	0.5668098	0.6544555	0.8706531	0.8298574	0.8633533	1.0956007	0.6160960	1.0890639	0.6295073	1.0021433	1.0569737	0.3226361	0.7646071	0.0654572	0.9498264	1.0226985	0.7211429	0.9624883	1.0355504	0.5883499	0.8417416	0.6010883	0.9679979	1.0702585	0.8536484	0.2587885	1.0754300	1.0675606	0.9524006	0.5127644	0.6405084	1.0571581	0.4521165	1.0482720	1.0061650	0.0000000	0.6514041	0.9989498	0.9642222	1.0441167	0.9388275	0.8327965	1.0872455	0.7827910	0.6806605	0.9714551
