pepA	azuC	crp	melR	prpR	rhaS	mtlR	zraR	fucR	ascG	lsrD	tnaA	mtlA	fucI	hofB	trxA	yhfA	malY	kbaZ	malK	cyaR	dadX	prpE	mtlD	agp	lsrC	araA	rhaD	entD	xseA	ykgR	glgA	hofC	fiu	modA	cirA	htpG	dksA	modC	gdhA	sfsA	zraP	dsdA	zraS	fbaA	agaV	fucA	glgS	fucU	glpE
0.8839017	0.0885532	1.0111538	1.0545679	0.3526689	0.7391617	0.8960345	0.9243794	0.8529884	1.0110488	0.6700352	0.9500610	0.4173639	0.9304386	0.9267787	0.2571255	0.8196593	0.0089810	1.0502320	1.0574703	0.7621559	1.0278434	0.9768561	0.4965744	0.8527244	0.6167439	0.9378247	1.0288890	1.0027387	0.1681018	1.0141303	0.9821474	1.0057954	0.6245122	0.8293910	0.9545495	0.5560469	0.9763837	1.0444348	0.1800767	0.7683584	0.9705254	0.9567045	0.9245306	0.8537541	0.8612427	1.0539995	0.9143046	0.7395387	0.9199159
0.9343459	0.3522718	0.7938716	1.0560655	0.5984045	0.8203438	0.8364178	0.9252458	0.6742401	0.8290030	0.5181119	0.9325485	0.6707707	1.0288498	1.0052697	0.3588298	0.9095149	0.0565252	0.8753172	0.9863297	0.4222359	0.9776634	0.9855825	0.4704988	0.7854692	0.6640004	1.0536616	1.0210122	1.0121408	0.4470713	0.8898811	0.8924898	0.9516200	0.3712890	0.5123133	0.9569076	0.6341336	0.8933960	0.9617243	0.2777868	0.5413281	1.0183462	0.9310148	1.0262959	0.7803554	0.8921152	0.9977327	0.5023360	0.5902640	0.8570981
1.0109968	0.0925952	1.0714370	0.9151926	0.4734775	0.6788563	0.8512490	0.8073306	0.8789384	1.0293550	0.5658693	1.0016907	0.6452966	0.9796406	0.9415196	0.2951148	0.8389066	0.1024634	0.9283005	1.0700361	0.7299405	0.9415598	0.9375202	0.5172695	0.8576707	0.6004254	1.0128449	0.9600683	0.9592582	0.1820893	0.9561498	0.9352403	0.9973689	0.5913976	0.6762254	0.9494878	0.4416140	0.9326657	0.9863588	0.1032971	0.7500220	0.9572407	0.9429709	0.9951379	0.9196925	0.8967664	0.8446999	0.8006258	0.8521753	0.9512799
0.9975167	0.3440664	0.8108624	0.9042603	0.5972890	0.6925376	0.8003796	0.5639774	0.7302019	0.9980695	0.3090030	1.0589232	0.7488036	1.0655398	1.0048006	0.2774493	0.7519659	0.0411297	0.9757260	0.9580659	0.5714575	0.9551117	0.9399236	0.5946793	0.6105541	0.5575983	0.9785710	1.0024556	0.9925862	0.5803517	0.9181487	0.9210436	1.0616459	0.3916863	0.6417938	0.9931402	0.4763345	0.8905304	0.9734889	0.2099805	0.5356386	0.9429936	0.9523050	0.9988634	0.8291217	0.8280449	0.9528998	0.6211154	0.6012781	1.0308745
0.9849847	0.3227135	0.9209302	0.9720148	0.3357509	0.6548605	0.7815171	1.0443788	0.8039540	0.3475665	0.4902985	1.0356810	0.6879746	1.0571877	1.0670233	0.2435773	0.9070833	0.1302741	0.9633421	0.9927502	0.8233646	1.0513593	0.9006517	0.5887737	0.6625755	0.5082681	0.9626709	0.9396299	0.9490939	0.4832855	1.0723591	0.9555438	0.9707037	0.4415877	0.5299337	1.0577602	0.9349668	0.9543946	0.9491389	0.2370454	0.8665874	0.9783553	1.0306436	0.9838173	0.9044636	0.8331296	0.9811378	0.5265128	0.7166775	0.9549531
0.8983461	0.2893533	0.8063089	1.0377840	0.3530866	0.6292073	0.7583524	0.7406102	0.7423883	0.5365016	0.4372238	0.9129598	0.6014683	1.0491626	0.9197996	0.2732026	0.7462089	0.0895363	0.9982445	0.9870792	0.4837892	1.0253268	1.0817773	0.7399512	0.6416176	0.4677056	0.9287490	1.0426685	1.0017600	0.5830830	0.8881850	1.0177136	0.8943175	0.4404715	0.6697162	1.0741066	0.8178728	0.9130980	0.9325802	0.3817381	0.6642540	0.9581405	0.9730965	0.9633312	0.8336555	0.7334797	0.8833408	0.5649825	0.7637688	0.9543478
0.9118227	0.1284828	0.9944167	0.8608024	0.2923299	0.7739092	0.8516185	0.8522922	0.8232620	0.8671245	0.4993124	0.9561487	0.5476132	0.9751782	1.0562795	0.3143108	0.8746883	0.0488307	1.0122390	1.0955636	0.7020105	0.9766168	1.0364636	0.5730394	0.8330102	0.6039803	0.9927780	1.0243050	0.9247528	0.0570347	0.9396896	1.0013768	1.0478854	0.5875275	0.6128490	0.9543973	0.6158502	0.9303941	0.9208092	0.2116078	0.5974273	1.0432256	1.0427156	1.0837805	0.8398171	0.8517358	1.0647523	0.6803774	0.7985599	0.9681567
0.5331919	0.1040850	0.9180909	0.9305064	0.5488796	0.7165043	0.8579347	1.0125554	0.8450704	0.3539237	0.6446934	0.9714617	0.3891553	0.9866217	0.9285108	0.2160480	0.9530847	0.0711107	0.9470895	0.9758479	0.7070596	0.9994676	0.9961853	0.5387818	0.7702422	0.6491343	0.9967320	0.9934152	0.9971539	0.1415464	1.0038157	1.0161023	0.9476372	0.6036001	0.6259017	0.9693812	0.5741056	0.9504508	0.9548544	0.2147355	0.6612032	0.9248870	1.0763559	0.9446253	0.9627877	0.9245197	0.9731174	0.9250542	0.8504293	1.0989000
1.0465339	0.0667055	1.0646396	0.8405252	0.1714220	0.7509998	0.8689377	0.8459491	0.9613522	1.0313567	0.7168006	1.0385606	0.6886784	0.9694991	0.9932825	0.3056440	0.8215458	0.0193796	1.0135149	0.9996719	0.8236354	1.0794857	1.0698917	0.6267859	0.7801756	0.5540712	1.0674536	1.0891485	0.9225810	0.2256153	1.0550469	0.9272118	0.9155816	0.6269787	0.5912849	1.0066529	0.2532372	1.0401415	1.1456078	0.1446254	0.5957401	0.9311528	0.9571063	0.9696201	0.9866116	0.8618007	0.8500078	0.9128323	0.8684351	1.0232755
0.8399689	0.2422612	0.8283901	1.0176531	0.2254559	0.7559505	0.9363401	0.7899164	0.7331585	0.7392005	0.3787558	0.9576274	0.8383392	1.0506648	1.0178920	0.3437919	0.8594897	0.0384927	0.9206365	0.9478756	0.5393563	0.9580775	0.9794060	0.5510810	0.7390131	0.5419005	0.9940236	1.0055575	1.0013018	0.5164518	0.9469598	0.9753120	0.8489128	0.5326222	0.7131300	0.9760493	0.5903243	1.0332374	1.0265029	0.2954493	0.6965436	1.0432426	0.9542223	1.1051274	0.8329940	0.9596989	1.0330324	0.5049922	0.7958918	0.9156186
1.0321073	0.1099231	1.0004823	0.8548456	0.6418297	0.8760376	0.9222719	0.7739831	0.7623377	0.8432453	0.6019153	0.9557668	0.6926093	1.0803301	1.0800229	0.2070222	0.8797287	0.0294110	0.9961072	0.9968745	0.6524817	1.0157733	0.9641178	0.5908179	0.8700414	0.5779814	0.9766409	1.0709596	0.9679048	0.2221514	0.8877597	0.9971503	1.0037240	0.6340189	0.6763142	0.8917320	0.4237378	0.9817491	0.9377497	0.1820284	0.7255899	1.0199650	0.9763705	0.8806147	0.9700273	0.9415266	1.0146101	0.8761106	0.7670935	1.0316004
1.0488115	0.6853094	0.6377023	0.9175065	0.7872635	0.7811071	0.5645780	0.7526292	0.7404698	0.9250597	0.2303656	0.9037767	0.7976906	1.0324368	0.9631069	0.4707323	0.7144486	0.0978860	0.9215066	0.9838895	0.6615340	0.8595859	1.0069409	0.7009801	0.6364683	0.4953133	0.9738473	0.8891209	1.0166667	0.7901519	0.9020814	0.9850058	0.9063061	0.3190397	0.6749275	1.1258448	0.3734208	0.8024505	1.0047241	0.4765490	0.3719584	0.9423751	1.0692090	1.1008400	0.8273360	0.8182729	0.9884520	0.7153469	0.7856917	0.9875450
0.9739102	0.1029172	0.8947385	0.9759682	0.2421433	0.7896701	0.8550893	0.9415417	0.6656176	0.9570450	0.5618962	0.9193808	0.1267774	0.9551430	1.0383725	0.3126852	1.0411426	0.0782779	0.9980492	1.0361991	0.8383401	0.9553973	0.8843189	0.4749404	0.8376668	0.5271466	1.0126173	0.9332747	1.0101188	0.2284898	1.0030265	0.9985396	0.9559152	0.5290010	0.6122539	0.9582436	0.3317558	1.0936017	1.0527773	0.1217734	0.5186706	1.0255136	0.9958723	1.0667304	1.0031908	0.9709757	0.9118462	0.8307249	0.7429752	0.9840288
