pspF	rstB	phoP	treR	rstA	mgtA	slyB	pagP	borD	ybjG	purH	phoQ	metB	hemL	pspE	treB	mgrB	argD	pspB	pspD	metL	purD	pspG	pspC	asr	yrbL	pspA	nagA	treC	dcuD	rutB	ygiA	malS	tolC	rutC	rutD	rutA	rutG	rutF	rutE	ygiC	fadL	ygiB	narJ	narI	narG	narH	csgE	csgF	acrB
0.9562974	0.4671923	0.9458461	0.1889358	0.9503721	0.4516118	0.9277333	0.6643315	0.9637822	1.0698928	1.0142119	0.8307520	0.8133063	0.9442948	0.7791135	0.6099376	0.9598957	0.2268447	1.0944517	1.0278094	1.0520255	0.3480010	0.8483071	0.7244241	0.8950476	0.8465068	0.8547676	0.7124291	0.5476695	0.0450977	0.4564813	1.0462139	0.8422823	0.8687308	0.8460913	0.6568360	0.9388379	0.5229006	1.0423409	0.7248814	0.7192394	0.9293824	0.8608105	0.9787056	0.5607693	1.0157930	0.9020714	0.4188599	0.3506570	0.2518277
1.0529147	0.5798135	0.9882144	0.2328029	0.9526294	0.6085505	0.9527781	0.6901608	1.0866204	0.9821932	1.0958739	0.9032797	0.9166864	1.0333273	0.8883593	0.6510218	0.9771448	0.0969229	0.8897609	0.9587634	0.9893704	0.6569116	0.9582641	0.8648260	0.6903519	0.9465286	0.9004773	0.8470847	0.9972796	0.1082944	0.6160958	0.8937636	0.7769376	0.8856697	0.8404294	0.7385018	0.9477864	0.4253212	0.9643687	0.6257402	0.8371983	0.9944460	1.0139478	0.9547891	0.5398031	0.9945487	0.8037784	0.3860040	0.5739665	0.1264755
1.0759815	0.5413378	1.0720248	0.0991350	0.8938243	0.7243286	0.9760714	0.7432184	1.0134753	1.0172728	1.0491622	0.8392308	0.7159277	0.8473900	0.8355235	0.8199047	1.0497836	0.0748433	1.0598721	1.0292850	1.0686690	0.7475143	0.8913982	0.8764153	0.6650426	0.8388727	0.9354374	0.5385175	0.9700808	0.0149174	0.8017861	0.9795643	0.8414568	0.7606400	0.7029653	0.6865089	0.9033447	0.7817248	0.9511893	0.7702329	0.8170785	0.9642127	0.9953412	1.0127305	0.6147525	0.9574769	0.6442981	0.4416418	0.5525359	0.2397249
1.0006246	0.5025248	0.9584375	0.1117918	0.9556165	0.5930177	0.9197889	0.7467168	1.0773002	1.0890416	0.9651498	0.9217489	0.6683545	0.9953089	0.7756544	0.6677193	0.9452044	0.1009596	1.0345065	0.9852451	0.9999767	0.5290810	0.9284937	0.9332009	0.6153513	0.7704334	0.9802052	0.5182675	0.9188309	0.1295869	0.5368920	1.1115652	0.9365346	0.7613841	0.8585575	0.6173872	1.0441019	0.5736665	1.0232640	0.5755162	0.8136677	0.9221944	0.9530293	0.9251764	0.7541650	1.0450469	0.6350040	0.4639764	0.4064523	0.1896124
0.8916405	0.6342822	1.0290916	0.1861589	0.8962106	0.5717060	0.9050585	0.7184929	0.9130560	0.9626005	1.0522305	0.8940546	0.8741892	1.0173646	0.7740656	0.6863836	0.9498109	0.0617199	0.8881275	0.9766103	1.0573718	0.6607068	0.8885755	0.8789803	0.6204245	1.0105213	0.9648365	0.7001652	0.9877600	0.0055115	0.7123008	0.9953478	0.8521704	0.7597791	0.7806265	0.5618940	0.9209797	0.5195312	0.9785829	0.6582097	0.8287999	0.9360057	1.0115696	1.0100061	0.6025446	1.1050413	0.6432086	0.4197197	0.6221588	0.3314284
0.4894597	0.9147358	1.0595422	0.1294236	0.9910388	0.4578639	0.8920622	0.7344315	1.0362123	0.9833458	1.0423572	0.8521851	0.6674941	1.0275205	0.3033041	0.8449573	1.0667691	0.1159457	0.8547943	0.6661177	0.9062103	0.6295408	0.7157465	0.5270710	0.7889557	0.9640221	0.4979946	0.7825311	0.9322016	0.1016338	0.7122382	0.8935269	0.8665342	0.8377236	0.8016464	0.7544919	1.0207390	0.5489165	0.9179327	0.6295590	0.7786856	0.9792494	1.0276179	0.9973691	0.8741930	1.0659988	0.7958708	0.3367587	0.5579395	0.1148872
0.8019785	0.2324269	0.6004487	0.3665961	0.8689981	0.6993492	0.6673119	0.4231474	1.0170391	0.9305503	0.8752035	1.0146899	0.4608710	1.0268082	0.6171436	0.4279773	0.8479212	0.3589601	1.1143224	0.9661369	0.8749104	0.0878005	0.8779707	0.6496265	0.8175610	0.7326292	0.7311566	0.2182285	0.9634246	0.1426975	0.3836487	0.8420867	0.4532030	0.4310465	0.5694195	0.1942506	1.0215963	0.3521682	0.9142607	0.3804527	0.4867337	0.9352587	1.0881714	1.0153836	0.5887353	1.0937188	0.6825106	0.3828412	0.5439240	0.4318902
1.0182423	0.5617300	1.0393436	0.1674449	0.9970693	0.5357615	0.8533473	0.7239401	0.9443605	0.9706931	0.9201187	0.8322775	0.5721010	0.9106632	0.8124112	0.7557037	0.9803706	0.1867661	0.9159140	0.9254826	1.0332004	0.6290492	0.8771669	0.7280473	0.7031913	0.9638659	0.9291314	0.6956773	0.8811366	0.0395109	0.7160420	0.8891450	0.9347496	0.6595312	0.8734550	0.5573134	0.9532329	0.6407745	0.9414398	0.6133174	0.8420140	0.9740042	0.8981351	1.0424517	0.6874559	0.9180169	0.9028115	0.3244652	0.5676181	0.1117217
1.0224897	0.6300895	0.8998331	0.1950160	1.0355280	0.7447328	0.8672719	0.5683935	1.0912076	1.0308214	0.9251061	0.9346717	0.7181585	1.1409222	0.7614411	0.8051478	1.0446342	0.1795100	0.8406489	0.8290173	0.9048246	0.6668840	0.8683193	0.8274664	0.6040000	0.8937410	0.9756431	0.4608080	1.0526691	0.1394426	0.5668384	0.9468528	0.8652207	0.7786142	0.8115963	0.6213589	1.0016186	0.5146578	1.0355029	0.7640404	0.6961400	0.8599891	1.0063718	1.0127164	0.6163665	1.0294324	0.6860242	0.4600974	0.2635651	0.0752719
0.6979672	0.6205345	1.0155226	0.0929125	1.0231543	0.4979759	0.9074284	0.7734505	1.1581967	1.0164038	1.0499910	1.0650881	0.6354293	0.8890134	0.5270403	0.9423497	1.0638364	0.1482218	0.9214789	0.8332157	0.9834109	0.5904565	0.8448589	0.8400472	0.8158834	0.8669491	0.9157624	0.5268282	0.9525821	0.0164917	0.6235102	0.9712639	0.9344559	0.7705598	0.9672802	0.6702281	0.9878215	0.6669798	0.9939960	0.6506651	0.8071539	1.0018083	1.0194902	0.8955506	0.8677369	0.9798958	0.8271070	0.3604850	0.5323691	0.0675192
